timestamp,elapsed_sec,pkg_temp_c,fan_rpm
14:08:43,0,44,1600
14:08:53,11,44,1600
14:09:03,21,43,1600
14:09:13,31,43,1600
14:09:23,41,43,1600
14:09:33,51,43,1600
14:09:43,61,43,1600
14:09:53,71,43,1600
14:10:03,81,42,1600
14:10:13,91,42,1600
14:10:23,101,42,1600
14:10:33,111,42,1600
14:10:43,121,42,1600
14:10:53,131,42,1600
14:11:03,141,42,1600
14:11:13,151,42,1600
14:11:23,161,42,1600
14:11:33,171,42,1600
14:11:43,181,42,1600
14:11:53,191,42,1600
14:12:03,201,42,1600
14:12:13,211,42,1600
14:12:23,221,42,1600
14:12:33,231,42,1600
14:12:43,241,42,1600
14:12:53,251,42,1600
14:13:03,261,41,1600
14:13:13,271,41,1600
14:13:23,281,41,1600
14:13:33,291,41,1600
14:13:43,301,41,1600
14:13:54,311,41,1600
14:14:04,322,41,1600
14:14:14,332,41,1600
14:14:24,342,41,1600
14:14:34,352,41,1600
14:14:44,362,41,1600
14:14:54,372,41,1600
14:15:04,382,41,1600
14:15:14,392,41,1600
14:15:24,402,41,1600
14:15:34,412,41,1600
14:15:44,422,41,1600
14:15:54,432,41,1600
14:16:04,442,41,1600
14:16:14,452,41,1600
14:16:24,462,41,1600
14:16:34,472,41,1600
14:16:44,482,41,1600
14:16:54,492,41,1600
14:17:04,502,41,1600
14:17:14,512,41,1600
14:17:24,522,41,1600
14:17:34,532,41,1600
14:17:44,542,41,1600
14:17:54,552,41,1600
14:18:04,562,41,1600
14:18:14,572,41,1600
14:18:24,582,41,1600
14:18:34,592,41,1600
